User ID,User Name,AWS Service,Interaction Type,Interaction Frequency,Rating
4552,Denise Herrera,AWS Solutions Architect Consulting,Purchase,1,5
4552,Denise Herrera,AWS Cloud Migration,Purchase,13,2
4552,Denise Herrera,AWS Amplify,Purchase,5,3
4552,Denise Herrera,AWS Lambda,Purchase,11,1
4552,Denise Herrera,AWS EC2,Purchase,19,3
4552,Denise Herrera,AWS S3,Purchase,19,2
4552,Denise Herrera,AWS Identity and Access Management (IAM),View,12,5
4552,Denise Herrera,AWS Security Hub,Comment,1,4
4552,Denise Herrera,AWS GuardDuty,View,4,2
4552,Denise Herrera,AWS WAF,Comment,18,4
4553,Casey Brown,AWS Well-Architected Framework,Like,13,2
4553,Casey Brown,AWS Solutions Architect Consulting,Like,7,3
4553,Casey Brown,AWS Cloud Migration,View,18,3
4553,Casey Brown,AWS Amplify,Purchase,3,1
4553,Casey Brown,AWS Lambda,Comment,10,3
4553,Casey Brown,AWS EC2,Purchase,16,1
4553,Casey Brown,AWS S3,View,8,3
4553,Casey Brown,AWS Identity and Access Management (IAM),View,9,5
4553,Casey Brown,AWS Security Hub,Purchase,12,1
4553,Casey Brown,AWS GuardDuty,Comment,1,1
4553,Casey Brown,AWS WAF,Like,4,1
4554,Judy Carter,AWS Well-Architected Framework,Purchase,1,5
4554,Judy Carter,AWS Solutions Architect Consulting,Like,13,5
4554,Judy Carter,AWS Cloud Migration,Like,20,3
4554,Judy Carter,AWS Amplify,Like,13,3
4554,Judy Carter,AWS Lambda,Like,8,3
4554,Judy Carter,AWS EC2,View,4,4
4554,Judy Carter,AWS S3,Like,20,5
4554,Judy Carter,AWS Identity and Access Management (IAM),Purchase,18,3
4554,Judy Carter,AWS Security Hub,Like,18,1
4554,Judy Carter,AWS GuardDuty,View,13,2
4554,Judy Carter,AWS WAF,Like,12,4
4555,Andrew Howell,AWS Well-Architected Framework,Like,15,1
4555,Andrew Howell,AWS Solutions Architect Consulting,View,4,5
4555,Andrew Howell,AWS Cloud Migration,View,7,3
4555,Andrew Howell,AWS Amplify,Purchase,14,2
4555,Andrew Howell,AWS Lambda,Like,9,1
4555,Andrew Howell,AWS EC2,Comment,13,5
4555,Andrew Howell,AWS S3,Purchase,12,4
4555,Andrew Howell,AWS Identity and Access Management (IAM),Comment,6,2
4555,Andrew Howell,AWS Security Hub,Comment,4,3
4555,Andrew Howell,AWS GuardDuty,Comment,5,2
4555,Andrew Howell,AWS WAF,Comment,20,2
4556,Kevin Dickerson,AWS Well-Architected Framework,Comment,10,5
4556,Kevin Dickerson,AWS Solutions Architect Consulting,View,12,1
4556,Kevin Dickerson,AWS Cloud Migration,Comment,12,2
4556,Kevin Dickerson,AWS Amplify,View,5,5
4556,Kevin Dickerson,AWS Lambda,Like,6,1
4556,Kevin Dickerson,AWS EC2,Purchase,9,4
4556,Kevin Dickerson,AWS S3,View,4,1
4556,Kevin Dickerson,AWS Identity and Access Management (IAM),Like,17,3
4556,Kevin Dickerson,AWS Security Hub,Like,5,1
4556,Kevin Dickerson,AWS GuardDuty,Comment,6,2
4556,Kevin Dickerson,AWS WAF,Comment,15,2
4557,Diane Hicks,AWS Well-Architected Framework,Like,11,5
4557,Diane Hicks,AWS Solutions Architect Consulting,Purchase,18,5
4557,Diane Hicks,AWS Cloud Migration,Comment,15,5
4557,Diane Hicks,AWS Amplify,Like,15,3
4557,Diane Hicks,AWS Lambda,Comment,3,4
4557,Diane Hicks,AWS EC2,Comment,13,1
4557,Diane Hicks,AWS S3,Like,8,1
4557,Diane Hicks,AWS Identity and Access Management (IAM),Purchase,5,3
4557,Diane Hicks,AWS Security Hub,Comment,2,2
4557,Diane Hicks,AWS GuardDuty,Comment,10,4
4557,Diane Hicks,AWS WAF,Purchase,13,5
4558,Stephen Serrano,AWS Well-Architected Framework,View,3,5
4558,Stephen Serrano,AWS Solutions Architect Consulting,Like,12,4
4558,Stephen Serrano,AWS Cloud Migration,Like,14,5
4558,Stephen Serrano,AWS Amplify,View,3,2
4558,Stephen Serrano,AWS Lambda,Like,17,5
4558,Stephen Serrano,AWS EC2,Like,4,3
4558,Stephen Serrano,AWS S3,Comment,16,4
4558,Stephen Serrano,AWS Identity and Access Management (IAM),Purchase,4,5
4558,Stephen Serrano,AWS Security Hub,View,19,2
4558,Stephen Serrano,AWS GuardDuty,Comment,16,1
4558,Stephen Serrano,AWS WAF,Purchase,10,4
4559,Kimberly Nicholson,AWS Well-Architected Framework,Comment,11,3
4559,Kimberly Nicholson,AWS Solutions Architect Consulting,Like,17,2
4559,Kimberly Nicholson,AWS Cloud Migration,View,7,5
4559,Kimberly Nicholson,AWS Amplify,Comment,20,1
4559,Kimberly Nicholson,AWS Lambda,Purchase,20,3
4559,Kimberly Nicholson,AWS EC2,Comment,11,2
4559,Kimberly Nicholson,AWS S3,Comment,16,4
4559,Kimberly Nicholson,AWS Identity and Access Management (IAM),Purchase,15,1
4559,Kimberly Nicholson,AWS Security Hub,Purchase,20,5
4559,Kimberly Nicholson,AWS GuardDuty,View,3,3
4559,Kimberly Nicholson,AWS WAF,Like,6,2
4560,Dalton Taylor,AWS Well-Architected Framework,View,2,1
4560,Dalton Taylor,AWS Solutions Architect Consulting,View,11,4
4560,Dalton Taylor,AWS Cloud Migration,Comment,6,2
4560,Dalton Taylor,AWS Amplify,Comment,12,1
4560,Dalton Taylor,AWS Lambda,Purchase,6,4
4560,Dalton Taylor,AWS EC2,View,8,3
4560,Dalton Taylor,AWS S3,Like,14,1
4560,Dalton Taylor,AWS Identity and Access Management (IAM),View,20,5
4560,Dalton Taylor,AWS Security Hub,Comment,14,4
4560,Dalton Taylor,AWS GuardDuty,Like,11,2
4560,Dalton Taylor,AWS WAF,Like,17,2
4561,Jacqueline Pitts,AWS Well-Architected Framework,Purchase,20,2
4561,Jacqueline Pitts,AWS Solutions Architect Consulting,View,9,1
4561,Jacqueline Pitts,AWS Cloud Migration,Like,11,5
4561,Jacqueline Pitts,AWS Amplify,Like,13,3
4561,Jacqueline Pitts,AWS Lambda,Comment,19,3
4561,Jacqueline Pitts,AWS EC2,Comment,19,5
4561,Jacqueline Pitts,AWS S3,Like,12,2
4561,Jacqueline Pitts,AWS Identity and Access Management (IAM),Purchase,3,1
4561,Jacqueline Pitts,AWS Security Hub,View,8,2
4561,Jacqueline Pitts,AWS GuardDuty,View,19,5
4561,Jacqueline Pitts,AWS WAF,Comment,13,3
4562,Mckenzie Robertson,AWS Well-Architected Framework,Like,14,3
4562,Mckenzie Robertson,AWS Solutions Architect Consulting,View,5,5
4562,Mckenzie Robertson,AWS Cloud Migration,Purchase,5,3
4562,Mckenzie Robertson,AWS Amplify,Comment,8,1
4562,Mckenzie Robertson,AWS Lambda,View,14,3
4562,Mckenzie Robertson,AWS EC2,Like,15,4
4562,Mckenzie Robertson,AWS S3,View,15,4
4562,Mckenzie Robertson,AWS Identity and Access Management (IAM),Comment,8,3
4562,Mckenzie Robertson,AWS Security Hub,View,12,5
4562,Mckenzie Robertson,AWS GuardDuty,Comment,7,3
4562,Mckenzie Robertson,AWS WAF,Like,6,4
4563,Michaela Wheeler,AWS Well-Architected Framework,View,14,2
4563,Michaela Wheeler,AWS Solutions Architect Consulting,Like,15,5
4563,Michaela Wheeler,AWS Cloud Migration,Purchase,12,5
4563,Michaela Wheeler,AWS Amplify,Purchase,5,5
4563,Michaela Wheeler,AWS Lambda,Like,7,2
4563,Michaela Wheeler,AWS EC2,Purchase,9,4
4563,Michaela Wheeler,AWS S3,Comment,20,3
4563,Michaela Wheeler,AWS Identity and Access Management (IAM),Purchase,17,3
4563,Michaela Wheeler,AWS Security Hub,Like,5,2
4563,Michaela Wheeler,AWS GuardDuty,Like,3,3
4563,Michaela Wheeler,AWS WAF,Comment,10,4
4564,Guy Henry,AWS Well-Architected Framework,Purchase,17,1
4564,Guy Henry,AWS Solutions Architect Consulting,Like,4,3
4564,Guy Henry,AWS Cloud Migration,View,18,3
4564,Guy Henry,AWS Amplify,Like,1,5
4564,Guy Henry,AWS Lambda,Purchase,2,5
4564,Guy Henry,AWS EC2,Like,9,1
4564,Guy Henry,AWS S3,Like,17,4
4564,Guy Henry,AWS Identity and Access Management (IAM),View,20,1
4564,Guy Henry,AWS Security Hub,Purchase,9,4
4564,Guy Henry,AWS GuardDuty,Purchase,2,4
4564,Guy Henry,AWS WAF,Like,13,1
4565,Michael Hoffman,AWS Well-Architected Framework,Like,19,4
4565,Michael Hoffman,AWS Solutions Architect Consulting,View,5,1
4565,Michael Hoffman,AWS Cloud Migration,View,15,2
4565,Michael Hoffman,AWS Amplify,Comment,7,5
4565,Michael Hoffman,AWS Lambda,Purchase,19,2
4565,Michael Hoffman,AWS EC2,Purchase,2,3
4565,Michael Hoffman,AWS S3,Comment,11,5
4565,Michael Hoffman,AWS Identity and Access Management (IAM),View,6,1
4565,Michael Hoffman,AWS Security Hub,Like,1,1
4565,Michael Hoffman,AWS GuardDuty,View,5,3
4565,Michael Hoffman,AWS WAF,Like,15,5
4566,Alexander Torres,AWS Well-Architected Framework,Purchase,19,3
4566,Alexander Torres,AWS Solutions Architect Consulting,Purchase,16,5
4566,Alexander Torres,AWS Cloud Migration,View,1,2
4566,Alexander Torres,AWS Amplify,View,12,3
4566,Alexander Torres,AWS Lambda,View,10,5
4566,Alexander Torres,AWS EC2,Comment,18,4
4566,Alexander Torres,AWS S3,Like,7,4
4566,Alexander Torres,AWS Identity and Access Management (IAM),Comment,10,1
4566,Alexander Torres,AWS Security Hub,View,7,3
4566,Alexander Torres,AWS GuardDuty,View,13,4
4566,Alexander Torres,AWS WAF,Like,6,3
4567,Robin Shelton,AWS Well-Architected Framework,Like,15,3
4567,Robin Shelton,AWS Solutions Architect Consulting,Like,14,2
4567,Robin Shelton,AWS Cloud Migration,Like,19,1
4567,Robin Shelton,AWS Amplify,Purchase,17,5
4567,Robin Shelton,AWS Lambda,Purchase,16,1
4567,Robin Shelton,AWS EC2,Comment,7,5
4567,Robin Shelton,AWS S3,Like,15,5
4567,Robin Shelton,AWS Identity and Access Management (IAM),Comment,15,4
4567,Robin Shelton,AWS Security Hub,Like,2,4
4567,Robin Shelton,AWS GuardDuty,Purchase,14,1
4567,Robin Shelton,AWS WAF,View,19,5
4568,Stephen Schroeder,AWS Well-Architected Framework,Like,11,1
4568,Stephen Schroeder,AWS Solutions Architect Consulting,Purchase,5,5
4568,Stephen Schroeder,AWS Cloud Migration,Like,3,2
4568,Stephen Schroeder,AWS Amplify,Purchase,14,2
4568,Stephen Schroeder,AWS Lambda,Comment,1,1
4568,Stephen Schroeder,AWS EC2,Like,6,3
4568,Stephen Schroeder,AWS S3,Comment,9,1
4568,Stephen Schroeder,AWS Identity and Access Management (IAM),Purchase,8,3
4568,Stephen Schroeder,AWS Security Hub,Purchase,12,2
4568,Stephen Schroeder,AWS GuardDuty,Comment,10,3
4568,Stephen Schroeder,AWS WAF,Like,3,3
4569,Elizabeth Griffin,AWS Well-Architected Framework,View,10,4
4569,Elizabeth Griffin,AWS Solutions Architect Consulting,Comment,8,3
4569,Elizabeth Griffin,AWS Cloud Migration,Comment,4,5
4569,Elizabeth Griffin,AWS Amplify,Like,7,4
4569,Elizabeth Griffin,AWS Lambda,View,12,2
4569,Elizabeth Griffin,AWS EC2,Purchase,17,4
4569,Elizabeth Griffin,AWS S3,Comment,3,1
4569,Elizabeth Griffin,AWS Identity and Access Management (IAM),View,1,3
4569,Elizabeth Griffin,AWS Security Hub,Like,9,4
4569,Elizabeth Griffin,AWS GuardDuty,Purchase,8,5
4569,Elizabeth Griffin,AWS WAF,Like,14,5
4570,Jennifer Sweeney,AWS Well-Architected Framework,Comment,2,4
4570,Jennifer Sweeney,AWS Solutions Architect Consulting,Comment,15,1
4570,Jennifer Sweeney,AWS Cloud Migration,Comment,4,1
4570,Jennifer Sweeney,AWS Amplify,Purchase,10,1
4570,Jennifer Sweeney,AWS Lambda,View,5,2
4570,Jennifer Sweeney,AWS EC2,Purchase,17,5
4570,Jennifer Sweeney,AWS S3,Purchase,11,2
4570,Jennifer Sweeney,AWS Identity and Access Management (IAM),View,2,2
4570,Jennifer Sweeney,AWS Security Hub,View,19,2
4570,Jennifer Sweeney,AWS GuardDuty,Purchase,4,3
4570,Jennifer Sweeney,AWS WAF,Like,15,1
4571,David Brown,AWS Well-Architected Framework,Purchase,14,5
4571,David Brown,AWS Solutions Architect Consulting,Purchase,19,4
4571,David Brown,AWS Cloud Migration,Like,14,1
4571,David Brown,AWS Amplify,Like,8,5
4571,David Brown,AWS Lambda,Like,20,5
4571,David Brown,AWS EC2,Purchase,18,4
4571,David Brown,AWS S3,Purchase,17,3
4571,David Brown,AWS Identity and Access Management (IAM),Comment,16,1
4571,David Brown,AWS Security Hub,View,20,3
4571,David Brown,AWS GuardDuty,Purchase,7,4
4571,David Brown,AWS WAF,Purchase,8,3
4572,Antonio Wright,AWS Well-Architected Framework,Like,15,4
4572,Antonio Wright,AWS Solutions Architect Consulting,Comment,18,5
4572,Antonio Wright,AWS Cloud Migration,Purchase,20,1
4572,Antonio Wright,AWS Amplify,Purchase,18,3
4572,Antonio Wright,AWS Lambda,View,17,5
4572,Antonio Wright,AWS EC2,Like,6,1
4572,Antonio Wright,AWS S3,Purchase,4,2
4572,Antonio Wright,AWS Identity and Access Management (IAM),Like,4,5
4572,Antonio Wright,AWS Security Hub,Purchase,19,5
4572,Antonio Wright,AWS GuardDuty,Comment,1,4
4572,Antonio Wright,AWS WAF,Purchase,12,3
4573,Jennifer Wood,AWS Well-Architected Framework,Purchase,18,3
4573,Jennifer Wood,AWS Solutions Architect Consulting,Comment,1,3
4573,Jennifer Wood,AWS Cloud Migration,View,10,2
4573,Jennifer Wood,AWS Amplify,Like,19,3
4573,Jennifer Wood,AWS Lambda,Like,7,3
4573,Jennifer Wood,AWS EC2,View,14,5
4573,Jennifer Wood,AWS S3,Comment,12,4
4573,Jennifer Wood,AWS Identity and Access Management (IAM),Like,2,3
4573,Jennifer Wood,AWS Security Hub,View,4,2
4573,Jennifer Wood,AWS GuardDuty,Purchase,6,5
4573,Jennifer Wood,AWS WAF,Purchase,18,2
4574,Duane Cooper,AWS Well-Architected Framework,Like,5,5
4574,Duane Cooper,AWS Solutions Architect Consulting,Purchase,14,5
4574,Duane Cooper,AWS Cloud Migration,Like,7,4
4574,Duane Cooper,AWS Amplify,Like,18,4
4574,Duane Cooper,AWS Lambda,View,2,3
4574,Duane Cooper,AWS EC2,View,13,1
4574,Duane Cooper,AWS S3,Purchase,10,1
4574,Duane Cooper,AWS Identity and Access Management (IAM),Like,3,1
4574,Duane Cooper,AWS Security Hub,Comment,19,3
4574,Duane Cooper,AWS GuardDuty,Purchase,6,3
4574,Duane Cooper,AWS WAF,View,10,1
4575,Ellen Williams,AWS Well-Architected Framework,Like,20,4
4575,Ellen Williams,AWS Solutions Architect Consulting,Like,18,5
4575,Ellen Williams,AWS Cloud Migration,Comment,4,5
4575,Ellen Williams,AWS Amplify,Comment,13,3
4575,Ellen Williams,AWS Lambda,View,7,1
4575,Ellen Williams,AWS EC2,Purchase,3,1
4575,Ellen Williams,AWS S3,Like,10,1
4575,Ellen Williams,AWS Identity and Access Management (IAM),View,12,2
4575,Ellen Williams,AWS Security Hub,Like,17,2
4575,Ellen Williams,AWS GuardDuty,Comment,11,1
4575,Ellen Williams,AWS WAF,Comment,7,3
4576,Ana Nelson,AWS Well-Architected Framework,View,13,4
4576,Ana Nelson,AWS Solutions Architect Consulting,View,6,3
4576,Ana Nelson,AWS Cloud Migration,Purchase,7,5
4576,Ana Nelson,AWS Amplify,Purchase,19,4
4576,Ana Nelson,AWS Lambda,Comment,14,1
4576,Ana Nelson,AWS EC2,Like,10,3
4576,Ana Nelson,AWS S3,Purchase,13,3
4576,Ana Nelson,AWS Identity and Access Management (IAM),Comment,14,4
4576,Ana Nelson,AWS Security Hub,Like,6,3
4576,Ana Nelson,AWS GuardDuty,Like,8,2
4576,Ana Nelson,AWS WAF,Like,5,1
4577,Christopher Palmer,AWS Well-Architected Framework,Comment,19,2
4577,Christopher Palmer,AWS Solutions Architect Consulting,Like,12,5
4577,Christopher Palmer,AWS Cloud Migration,View,1,1
4577,Christopher Palmer,AWS Amplify,Comment,8,5
4577,Christopher Palmer,AWS Lambda,View,15,3
4577,Christopher Palmer,AWS EC2,Like,10,5
4577,Christopher Palmer,AWS S3,Like,8,1
4577,Christopher Palmer,AWS Identity and Access Management (IAM),Purchase,16,4
4577,Christopher Palmer,AWS Security Hub,Comment,9,3
4577,Christopher Palmer,AWS GuardDuty,Like,11,3
4577,Christopher Palmer,AWS WAF,Comment,15,5
4578,Nicole Hooper DVM,AWS Well-Architected Framework,Comment,19,4
4578,Nicole Hooper DVM,AWS Solutions Architect Consulting,View,20,1
4578,Nicole Hooper DVM,AWS Cloud Migration,Comment,17,4
4578,Nicole Hooper DVM,AWS Amplify,Comment,2,5
4578,Nicole Hooper DVM,AWS Lambda,Comment,6,1
4578,Nicole Hooper DVM,AWS EC2,Purchase,19,3
4578,Nicole Hooper DVM,AWS S3,Purchase,2,2
4578,Nicole Hooper DVM,AWS Identity and Access Management (IAM),Comment,6,3
4578,Nicole Hooper DVM,AWS Security Hub,Like,17,1
4578,Nicole Hooper DVM,AWS GuardDuty,Comment,6,3
4578,Nicole Hooper DVM,AWS WAF,Like,20,4
4579,Brett Henry,AWS Well-Architected Framework,Comment,10,5
4579,Brett Henry,AWS Solutions Architect Consulting,Comment,12,4
4579,Brett Henry,AWS Cloud Migration,Comment,12,2
4579,Brett Henry,AWS Amplify,View,6,1
4579,Brett Henry,AWS Lambda,View,14,2
4579,Brett Henry,AWS EC2,Purchase,10,4
4579,Brett Henry,AWS S3,Purchase,3,4
4579,Brett Henry,AWS Identity and Access Management (IAM),View,13,4
4579,Brett Henry,AWS Security Hub,Like,4,5
4579,Brett Henry,AWS GuardDuty,Purchase,2,3
4579,Brett Henry,AWS WAF,Like,9,5
4580,Paul Nguyen,AWS Well-Architected Framework,Comment,18,5
4580,Paul Nguyen,AWS Solutions Architect Consulting,Like,8,4
4580,Paul Nguyen,AWS Cloud Migration,View,8,4
4580,Paul Nguyen,AWS Amplify,View,19,3
4580,Paul Nguyen,AWS Lambda,Comment,15,1
4580,Paul Nguyen,AWS EC2,Purchase,5,5
4580,Paul Nguyen,AWS S3,Purchase,18,3
4580,Paul Nguyen,AWS Identity and Access Management (IAM),Like,9,2
4580,Paul Nguyen,AWS Security Hub,Comment,10,3
4580,Paul Nguyen,AWS GuardDuty,Comment,20,3
4580,Paul Nguyen,AWS WAF,Comment,12,4
4581,Gregory Wright,AWS Well-Architected Framework,Purchase,13,2
4581,Gregory Wright,AWS Solutions Architect Consulting,Comment,7,5
4581,Gregory Wright,AWS Cloud Migration,View,10,1
4581,Gregory Wright,AWS Amplify,View,11,1
4581,Gregory Wright,AWS Lambda,Purchase,20,1
4581,Gregory Wright,AWS EC2,View,8,3
4581,Gregory Wright,AWS S3,Like,4,3
4581,Gregory Wright,AWS Identity and Access Management (IAM),Purchase,14,2
4581,Gregory Wright,AWS Security Hub,View,16,2
4581,Gregory Wright,AWS GuardDuty,Like,13,5
4581,Gregory Wright,AWS WAF,Comment,15,2
4582,Shannon Wilkerson,AWS Well-Architected Framework,Purchase,4,3
4582,Shannon Wilkerson,AWS Solutions Architect Consulting,Comment,18,5
4582,Shannon Wilkerson,AWS Cloud Migration,View,13,1
4582,Shannon Wilkerson,AWS Amplify,Comment,20,4
4582,Shannon Wilkerson,AWS Lambda,View,12,2
4582,Shannon Wilkerson,AWS EC2,Purchase,12,1
4582,Shannon Wilkerson,AWS S3,View,15,4
4582,Shannon Wilkerson,AWS Identity and Access Management (IAM),Comment,17,3
4582,Shannon Wilkerson,AWS Security Hub,View,4,4
4582,Shannon Wilkerson,AWS GuardDuty,Like,20,3
4582,Shannon Wilkerson,AWS WAF,Comment,16,2
4583,Thomas Reyes,AWS Well-Architected Framework,Comment,4,5
4583,Thomas Reyes,AWS Solutions Architect Consulting,Comment,14,2
4583,Thomas Reyes,AWS Cloud Migration,Purchase,5,4
4583,Thomas Reyes,AWS Amplify,Comment,18,4
4583,Thomas Reyes,AWS Lambda,Like,13,5
4583,Thomas Reyes,AWS EC2,View,12,1
4583,Thomas Reyes,AWS S3,Comment,8,5
4583,Thomas Reyes,AWS Identity and Access Management (IAM),Comment,5,5
4583,Thomas Reyes,AWS Security Hub,Purchase,1,1
4583,Thomas Reyes,AWS GuardDuty,View,16,1
4583,Thomas Reyes,AWS WAF,Comment,2,3
4584,Andre Young,AWS Well-Architected Framework,View,15,5
4584,Andre Young,AWS Solutions Architect Consulting,Like,4,1
4584,Andre Young,AWS Cloud Migration,Purchase,7,3
4584,Andre Young,AWS Amplify,Purchase,6,1
4584,Andre Young,AWS Lambda,Comment,17,4
4584,Andre Young,AWS EC2,Purchase,18,4
4584,Andre Young,AWS S3,Like,1,3
4584,Andre Young,AWS Identity and Access Management (IAM),Comment,6,1
4584,Andre Young,AWS Security Hub,Like,20,5
4584,Andre Young,AWS GuardDuty,Comment,11,1
4584,Andre Young,AWS WAF,Like,9,2
4585,Daniel Ward,AWS Well-Architected Framework,Comment,12,2
4585,Daniel Ward,AWS Solutions Architect Consulting,Purchase,7,2
4585,Daniel Ward,AWS Cloud Migration,Purchase,6,1
4585,Daniel Ward,AWS Amplify,Like,14,1
4585,Daniel Ward,AWS Lambda,Like,18,5
4585,Daniel Ward,AWS EC2,View,1,1
4585,Daniel Ward,AWS S3,Like,19,5
4585,Daniel Ward,AWS Identity and Access Management (IAM),View,13,3
4585,Daniel Ward,AWS Security Hub,Like,7,2
4585,Daniel Ward,AWS GuardDuty,Like,17,4
4585,Daniel Ward,AWS WAF,Purchase,15,5
4586,Joyce Hensley,AWS Well-Architected Framework,Like,19,1
4586,Joyce Hensley,AWS Solutions Architect Consulting,Like,4,4
4586,Joyce Hensley,AWS Cloud Migration,Like,16,1
4586,Joyce Hensley,AWS Amplify,Purchase,8,1
4586,Joyce Hensley,AWS Lambda,Like,13,2
4586,Joyce Hensley,AWS EC2,View,12,5
4586,Joyce Hensley,AWS S3,View,5,4
4586,Joyce Hensley,AWS Identity and Access Management (IAM),Like,6,5
4586,Joyce Hensley,AWS Security Hub,Like,18,4
4586,Joyce Hensley,AWS GuardDuty,View,20,4
4586,Joyce Hensley,AWS WAF,Purchase,9,3
4587,Lisa Gates,AWS Well-Architected Framework,Comment,8,5
4587,Lisa Gates,AWS Solutions Architect Consulting,Comment,5,3
4587,Lisa Gates,AWS Cloud Migration,Like,1,3
4587,Lisa Gates,AWS Amplify,Comment,10,1
4587,Lisa Gates,AWS Lambda,Like,6,5
4587,Lisa Gates,AWS EC2,Like,8,5
4587,Lisa Gates,AWS S3,Like,15,2
4587,Lisa Gates,AWS Identity and Access Management (IAM),View,6,1
4587,Lisa Gates,AWS Security Hub,Like,1,4
4587,Lisa Gates,AWS GuardDuty,View,17,1
4587,Lisa Gates,AWS WAF,Like,18,4
4588,Christopher Navarro,AWS Well-Architected Framework,Like,15,3
4588,Christopher Navarro,AWS Solutions Architect Consulting,View,12,5
4588,Christopher Navarro,AWS Cloud Migration,Like,1,1
4588,Christopher Navarro,AWS Amplify,View,19,1
4588,Christopher Navarro,AWS Lambda,View,14,2
4588,Christopher Navarro,AWS EC2,Purchase,9,5
4588,Christopher Navarro,AWS S3,Like,20,5
4588,Christopher Navarro,AWS Identity and Access Management (IAM),Purchase,16,3
4588,Christopher Navarro,AWS Security Hub,Comment,8,5
4588,Christopher Navarro,AWS GuardDuty,Comment,12,3
4588,Christopher Navarro,AWS WAF,Purchase,5,2
4589,Trevor Buckley,AWS Well-Architected Framework,View,13,4
4589,Trevor Buckley,AWS Solutions Architect Consulting,View,16,3
4589,Trevor Buckley,AWS Cloud Migration,Comment,18,5
4589,Trevor Buckley,AWS Amplify,Comment,11,2
4589,Trevor Buckley,AWS Lambda,View,17,5
4589,Trevor Buckley,AWS EC2,View,9,1
4589,Trevor Buckley,AWS S3,Comment,14,5
4589,Trevor Buckley,AWS Identity and Access Management (IAM),Like,18,3
4589,Trevor Buckley,AWS Security Hub,Purchase,5,2
4589,Trevor Buckley,AWS GuardDuty,Like,14,5
4589,Trevor Buckley,AWS WAF,Purchase,6,4
4590,Matthew Harris,AWS Well-Architected Framework,Like,7,3
4590,Matthew Harris,AWS Solutions Architect Consulting,View,3,2
4590,Matthew Harris,AWS Cloud Migration,View,13,5
4590,Matthew Harris,AWS Amplify,Comment,2,5
4590,Matthew Harris,AWS Lambda,View,11,3
4590,Matthew Harris,AWS EC2,View,1,3
4590,Matthew Harris,AWS S3,Comment,1,2
4590,Matthew Harris,AWS Identity and Access Management (IAM),Like,8,3
4590,Matthew Harris,AWS Security Hub,Like,6,3
4590,Matthew Harris,AWS GuardDuty,Comment,11,5
4590,Matthew Harris,AWS WAF,View,8,1
4591,Mrs. Megan Wolf DDS,AWS Well-Architected Framework,Like,12,1
4591,Mrs. Megan Wolf DDS,AWS Solutions Architect Consulting,View,4,2
4591,Mrs. Megan Wolf DDS,AWS Cloud Migration,Comment,4,3
4591,Mrs. Megan Wolf DDS,AWS Amplify,Comment,17,1
4591,Mrs. Megan Wolf DDS,AWS Lambda,View,12,4
4591,Mrs. Megan Wolf DDS,AWS EC2,View,3,1
4591,Mrs. Megan Wolf DDS,AWS S3,Comment,18,5
4591,Mrs. Megan Wolf DDS,AWS Identity and Access Management (IAM),Purchase,19,2
4591,Mrs. Megan Wolf DDS,AWS Security Hub,Like,11,5
4591,Mrs. Megan Wolf DDS,AWS GuardDuty,Like,18,5
4591,Mrs. Megan Wolf DDS,AWS WAF,Comment,3,1
4592,Jacqueline Smith,AWS Well-Architected Framework,Like,3,4
4592,Jacqueline Smith,AWS Solutions Architect Consulting,View,8,3
4592,Jacqueline Smith,AWS Cloud Migration,View,17,2
4592,Jacqueline Smith,AWS Amplify,Comment,8,5
4592,Jacqueline Smith,AWS Lambda,Comment,4,2
4592,Jacqueline Smith,AWS EC2,View,19,1
4592,Jacqueline Smith,AWS S3,View,4,2
4592,Jacqueline Smith,AWS Identity and Access Management (IAM),Like,15,3
4592,Jacqueline Smith,AWS Security Hub,Comment,16,5
4592,Jacqueline Smith,AWS GuardDuty,View,8,3
4592,Jacqueline Smith,AWS WAF,Purchase,19,2
4593,Mrs. Connie Morrison,AWS Well-Architected Framework,Comment,15,5
4593,Mrs. Connie Morrison,AWS Solutions Architect Consulting,Comment,16,1
4593,Mrs. Connie Morrison,AWS Cloud Migration,Purchase,9,4
4593,Mrs. Connie Morrison,AWS Amplify,View,13,1
4593,Mrs. Connie Morrison,AWS Lambda,Like,19,5
4593,Mrs. Connie Morrison,AWS EC2,Like,14,2
4593,Mrs. Connie Morrison,AWS S3,Like,16,4
4593,Mrs. Connie Morrison,AWS Identity and Access Management (IAM),Purchase,13,4
4593,Mrs. Connie Morrison,AWS Security Hub,Comment,14,3
4593,Mrs. Connie Morrison,AWS GuardDuty,Purchase,1,5
4593,Mrs. Connie Morrison,AWS WAF,View,15,2
4594,Christine Mckinney,AWS Well-Architected Framework,View,4,4
4594,Christine Mckinney,AWS Solutions Architect Consulting,Purchase,14,3
4594,Christine Mckinney,AWS Cloud Migration,View,6,2
4594,Christine Mckinney,AWS Amplify,Comment,9,3
4594,Christine Mckinney,AWS Lambda,View,12,1
4594,Christine Mckinney,AWS EC2,Comment,15,1
4594,Christine Mckinney,AWS S3,Purchase,8,1
4594,Christine Mckinney,AWS Identity and Access Management (IAM),Purchase,9,1
4594,Christine Mckinney,AWS Security Hub,Like,14,3
4594,Christine Mckinney,AWS GuardDuty,Purchase,1,2
4594,Christine Mckinney,AWS WAF,Comment,18,5
